PDB,plddt,1ake_rmsd,4ake_rmsd,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.5216355140187,2.0510628,5.5598044,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.41214953271027,3.8675675,3.4603484,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.18598130841123,4.049234,3.30382,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.7936448598131,4.33571,3.0229528,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.57799065420558,2.1827247,5.7739296,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.27873831775702,2.654692,5.5080476,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.72822429906545,3.575684,3.8188121,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.46920560747664,3.4343922,3.911308,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.60331775700935,3.6941996,3.6739793,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.34009345794392,3.7525785,3.6544235,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.26149532710279,4.614848,2.8302042,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.20644859813085,4.846445,2.7614934,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.56747663551403,2.7575693,5.2943325,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.92359813084111,4.041651,3.3270664,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_93_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22406542056076,3.2690775,4.0223675,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.6538785046729,3.9763324,3.3660944,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.41495327102801,4.779579,2.568033,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_97_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.29149532710281,4.971852,2.7651553,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.45359813084112,3.865366,3.5949864,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.01766355140187,2.607734,5.0427203,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.88957943925232,3.5051877,3.860304,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_90_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.83196261682244,3.1653686,4.3902926,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.96471962616825,4.4138556,2.9572556,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.61102803738319,3.9606562,3.4030385,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.34289719626169,2.7816298,5.09552,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.62780373831775,2.7271352,4.8835044,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.29728971962616,3.3912547,3.9720516,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.00233644859813,3.9617956,3.3903403,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.33369158878504,2.8492815,4.7906194,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.90420560747664,3.8065398,3.4976919,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.51626168224297,3.950595,3.3975174,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.58285046728973,2.83961,4.521775,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22018691588787,3.7962067,3.5081892,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.33429906542057,3.176397,4.2639356,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.29331775700933,5.2359676,2.1329455,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.50630841121495,4.116926,3.3915317,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_87_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.45378504672898,3.4479563,3.9324908,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_70_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.14943925233646,4.002753,3.4204514,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.18467289719625,2.124454,5.312916,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.02434579439252,4.175872,3.1887567,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.69369158878504,4.1045094,3.2627652,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.63074766355142,2.448256,5.154326,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.2653738317757,2.4889855,5.1304207,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.19602803738316,2.899923,4.461078,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.10154205607476,3.9079485,3.4588537,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_98_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.94046728971962,4.098153,3.225333,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.61556074766355,3.4784026,3.9003115,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_6/group_91_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.58378504672898,3.4272406,3.853651,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.79135514018691,2.1997354,5.2042856,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_86_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.64392523364488,4.2432384,3.1291707,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.02733644859812,4.080142,3.2848477,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.49696261682243,4.0741687,3.2411911,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.8923831775701,2.7073803,5.409031,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_85_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.90822429906542,3.9900317,3.3376663,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.58336448598129,3.5459528,3.9136393,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.17630841121495,4.2086935,3.1517568,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.80116822429908,2.5009842,5.135548,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.20168224299067,4.3265166,3.0485897,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.91140186915888,3.786896,3.5483265,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.44135514018691,3.9920814,3.627063,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.79364485981309,4.0400677,3.3184915,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.77621495327104,4.46899,2.947338,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_73_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.02378504672897,3.7947571,3.6007195,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.32649532710278,3.4195857,3.8965974,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.21757009345794,3.7646012,3.6197913,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.95322429906541,2.3138201,5.4771605,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.21140186915886,3.2595255,4.17157,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_74_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.23364485981308,4.225546,3.1290574,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.24920560747664,4.1167474,3.3126433,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.63864485981307,3.5655365,3.835006,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.47845794392524,4.1358957,3.3374572,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_78_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.15378504672898,4.3519254,3.0932796,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.1264953271028,3.2611637,4.1762652,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.52995327102805,3.870682,3.4302583,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.2838785046729,4.4628305,2.8940837,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.64831775700934,2.2896154,5.3574347,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.36822429906543,3.5981193,3.702511,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.27317757009345,1.9031968,5.8812046,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.27719626168223,4.1076474,3.395344,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.70780373831776,3.7474754,3.6215003,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.93939252336448,4.1919203,3.1962757,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_84_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.26411214953269,2.9187162,4.909605,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.20934579439252,2.7499197,4.6843557,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_95_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.67000000000002,5.048607,2.4407265,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_71_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.52462616822432,4.276963,3.0447907,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.68799065420562,3.265191,4.1590157,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.0468691588785,3.9979532,3.3748257,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.68130841121497,3.9734743,3.378676,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.92724299065421,3.4097612,4.142186,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.36742990654204,2.7498186,4.804446,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.76317757009346,2.9322474,4.5638113,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.70537383177569,2.2007823,5.8405128,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.30271028037383,3.2176843,4.1103816,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_21/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.71640186915887,3.5632246,3.8838406,11,1
