Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
MGYP000358399860,19,16,99
UniRef100_A0A351SNV4,14,13,99
UniRef100_A0A9D2BWR6,18,14,99
UniRef100_A0A8T4S0Y2,21,14,99
UniRef100_A0A2V8PJ73,17,14,99
UniRef100_A0A926F7T8,18,17,99
ERR1719446_316288,22,16,99
UniRef100_A0A1G2G1F9,18,18,99
SRR3989338_1561470,17,12,99
MGYP000229224186,21,19,99
UniRef100_UPI000E223826,18,14,99
GraSoiStandDraft_47_1057283.scaffolds.fasta_scaffold4913590_1,21,17,99
3393|scaffold170688_1|-1|11,19,14,99
MGYP001202627032,18,17,99
A0A2G7CQU8,19,20,99
UniRef100_A0A1B7XS38,21,13,99
MGYP001107197831,19,15,99
UniRef100_A0A962IIW3,17,14,99
14_taG_2_1085336.scaffolds.fasta_scaffold124787_1,19,24,99
UniRef100_A0A7S6U057,17,18,99
13281|scaffold43219_3|-941|00,17,11,99
UniRef100_A0A448ZVS9,17,13,99
ERR1711965_81833,19,15,99
UniRef100_A0A9E0SRT4,17,14,99
MGYP000987641857,21,14,99
UniRef100_A0A9E1UC55,15,11,99
UniRef100_UPI000DEA9946,22,15,99
K2AH64,17,14,99
LakMenEpi12Jul11_1017349.scaffolds.fasta_scaffold12773_2,21,15,99
A0A1V5XIW8,20,15,99
UniRef100_UPI001EED9535,19,14,99
22768|scaffold_8510_c1_1|-119|00,21,16,99
UniRef100_UPI001FAF1AF4,21,12,99
UniRef100_A0A2P6GAL5,17,13,99
3300012684.a:Ga0136614_10001956_2,17,12,99
UniRef100_A0A522D981,20,13,99
UniRef100_A0A936MFX7,20,15,99
UniRef100_G0V9F3,17,14,99
UniRef100_A0A432WNM5,20,16,99
ERR1719468_576765,21,18,99
UniRef100_A0A6L5C632,21,17,99
MGYP001296907648,22,18,99
SRR6266550_2723298,16,12,99
UniRef100_A0A2N5ZJL1,18,13,99
UniRef100_A0A5C6B1P1,18,12,99
UniRef100_A0A9D1NLJ0,21,13,99
UniRef100_UPI0009B0CFC4,18,15,99
UniRef100_G3LHK4,19,13,99
UniRef100_A0A970K744,18,24,99
UniRef100_UPI001EFD3564,22,18,99
UniRef100_UPI001E2767A2,21,17,99
RifOxyA3_1023885.scaffolds.fasta_scaffold132481_1,18,13,99
SRR5919198_3181401,18,16,99
11388|Ga0081535_117949_1|+49|00,19,14,99
UniRef100_A0A815PCB1,20,14,99
UniRef100_A0A0G0YSI7,19,14,99
MGYP001036369391,22,12,99
UniRef100_A0A0E3Y814,18,14,99
C4JVW3,23,13,99
MGYP001127255863,21,15,99
UniRef100_A0A9D6UK43,17,17,99
UniRef100_A0A960KPN2,18,14,99
UniRef100_A0A965WEF0,17,15,99
ERR550534_306158,19,11,99
InofroStandDraft_1065614.scaffolds.fasta_scaffold473250_1,19,16,99
A0A1W1X4A2,19,15,99
UniRef100_A0A1F6NHE0,19,13,99
SRR5579872_2621691,19,11,99
UniRef100_UPI0019224903,19,17,99
UniRef100_A0A5R8QJ96,20,16,99
A0A1W6LPG2,20,15,99
UniRef100_A0A401ZTY7,19,15,99
GraSoiStandDraft_16_1057320.scaffolds.fasta_scaffold12131023_1,21,17,99
UniRef100_A0A959YNK7,21,14,99
MGYP001488449220,19,16,99
SRR5262245_1759983,18,15,99
17541|scaffold_46876_c1_2|+120|01,20,14,99
MGYP001225677261,17,10,99
UniRef100_A0A918RV83,19,14,99
UniRef100_A0A931PD66,17,17,99
UniRef100_A0A955HWG0,16,12,99
18371|scaffold_534_c1_9|-5783|00,19,16,99
ERR1712166_147835,22,14,99
UniRef100_A0A6I1ZEY5,18,14,99
UniRef100_A0A2E9A3A6,19,13,99
MGYP000990084465,20,14,99
SRR5215469_6830424,19,19,99
ERR1711964_149162,21,13,99
MGYP001387706529,20,16,99
UniRef100_A0A2D8J6A9,22,16,99
UniRef100_A0A7S4MAQ3,14,15,99
GraSoiStandDraft_44_1057316.scaffolds.fasta_scaffold3026442_1,18,13,99
UniRef100_A0A9D6XIA8,18,16,99
A0A1J4MN18,21,15,99
SRR5690606_427884,15,17,99
UniRef100_A0A838WCL6,19,11,99
APLow6443716910_1056828.scaffolds.fasta_scaffold1473800_1,21,11,99
UniRef100_A0A0L8GUJ1,17,13,99
UniRef100_A0A352LNB9,19,15,99
UniRef100_A0A3A0DNH2,20,15,99
3300027695.a:Ga0209966_1000144_15,13,13,99
UniRef100_Q1ISA1,16,12,99
UniRef100_A0A1S3GSX5,20,14,99
tagenome__1003787_1003787.scaffolds.fasta_scaffold12806515_1,18,18,99
UniRef100_A0A356B2V0,20,15,99
7328|scaffold_133423_c1_1|+2|10,16,13,99
R6P8Q8,21,14,99
UniRef100_A0A3S0URV6,17,20,99
4725|Ga0209014_10133265_1|+1|10,18,14,99
UniRef100_A0A1G4G4C7,20,16,99
EndMetStandDraft_8_1072994.scaffolds.fasta_scaffold1209555_1,21,12,99
MGYP001385459680,17,17,99
SRR5665648_383245,18,19,99
MGYP000102808517,15,10,99
UniRef100_A0A3C0FEN3,18,21,99
A0A0S8JRU0,19,17,99
Q4N837,21,15,99
UniRef100_A0A6P4ERU2,19,11,99
EndMetStandDraft_4_1072995.scaffolds.fasta_scaffold7268585_1,19,14,99
UniRef100_A0A0L0T7H6,18,12,99
SRR5574344_2784051,18,13,99
SRR5437870_4230696,16,17,99
UniRef100_A0A9E2DBI5,19,14,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold5525082_1,22,13,99
990|Ga0256840_1066039_2|+142|00,18,18,99
UniRef100_A0A956MLX7,20,14,99
JI7StandDraft_1071085.scaffolds.fasta_scaffold642113_1,17,14,99
UniRef100_B3PIE4,19,12,99
UniRef100_M5UAJ6,17,12,99
UniRef100_A0A9E0KSK1,19,13,99
UniRef100_A0A520VUR3,19,18,99
6151|scaffold235131_1|-1|11,19,16,99
UniRef100_A0A1F5F247,18,17,99
MonGeyMetagenome_1017769.scaffolds.fasta_scaffold85396_2,18,17,99
SRR5215471_14221613,20,16,99
UniRef100_A0A9D7X7V2,14,10,99
ERR1740129_760132,21,11,99
A0A1G2B6C4,18,15,99
UniRef100_A0A7C2Y4H7,18,16,99
5505|Ga0302126_10168899_1|+1|11,20,16,99
MGYP001076625144,21,20,99
8905|scaffold_393923_c1_2|-248|01,18,14,99
UniRef100_A0A941CP81,20,15,99
UniRef100_A0A2N1YDS7,17,14,99
UniRef100_A0A7V5P4H1,18,16,99
ERR1719284_606543,18,14,99
A0A2D3W5F3,17,17,99
GraSoiStandDraft_56_1057294.scaffolds.fasta_scaffold1708077_1,17,12,99
MGYP001133766635,18,14,99
UniRef100_A0A2Z4I3M2,18,15,99
A0A067CLQ9,19,14,99
UniRef100_A0A958PQ00,19,20,99
UniRef100_A0A932Q228,20,17,99
26209|Ga0315284_10040566_4|+2833|00,18,15,99
ERR1719232_566531,21,21,99
UniRef100_UPI001898C363,17,12,99
13221|scaffold16505_6|+2419|00,19,16,99
A0A067CJ33,18,13,99
SRR6266540_1330176,16,16,99
UniRef100_A0A1V5K784,20,15,99
MGYP001385982095,17,12,99
UniRef100_A0A349DZA0,18,13,99
UniRef100_A0A6A5BT92,17,12,99
APCry1669189241_1035207.scaffolds.fasta_scaffold119766_1,16,13,99
UniRef100_A0A1F9EB76,17,16,99
GraSoiStandDraft_56_1057294.scaffolds.fasta_scaffold1711786_1,17,19,99
A0A0K8PAW1,21,13,99
UniRef100_A0A932NCM5,19,17,99
UniRef100_A0A661C1H3,19,17,99
UniRef100_UPI00188C15CD,15,15,99
UniRef100_A0A0A8E8F8,19,16,99
SRR3989338_4402800,20,19,99
UniRef100_UPI0007C12D6D,19,15,99
UniRef100_A0A1E5RUZ8,19,18,99
18236|scaffold58772_2|+395|00,19,18,99
MGYP001102515917,16,16,99
MGYP000607363708,19,20,99
UniRef100_A0A163V173,18,13,99
UniRef100_A0A520M459,19,14,99
SRR5215471_12881404,18,14,99
UniRef100_A0A1G3E7V1,20,14,99
UniRef100_UPI001401D5EA,19,15,99
UniRef100_A0A9E5DHS5,20,17,99
CryGeyDrversion2_2_1046609.scaffolds.fasta_scaffold130493_1,20,13,99
ERR1719474_991213,18,13,99
MGYP001388837998,13,13,99
MGYP001458123458,19,16,99
UniRef100_A0A7R9USM9,21,13,99
UniRef100_A0A6G8PTN7,20,12,99
MGYP000215139897,19,16,99
A0A1W9P276,20,17,99
UniRef100_A0A1Y6F1K7,18,12,99
UniRef100_A0A1G2R1W6,22,14,99
UniRef100_A0A2T9YQM9,17,14,99
UniRef100_M1PDH3,16,14,99
23252|scaffold136523_1|-3|10,17,12,99
UniRef100_A0A6M1ZJG6,20,18,99
ERR1700722_12976177,19,12,99
UniRef100_A0A7Z9WS84,21,14,99
UniRef100_A0A8T5FHX2,17,17,99
A0A0E3Y9D0,19,13,99
UniRef100_A0A257SVP9,20,17,99
SRR5260364_308189,19,15,99
UniRef100_A0A958KZ77,16,14,99
ERR1740136_34021,17,13,99
UniRef100_A0A1G0R864,19,13,99
MGYP000961849927,18,13,99
SRR6266540_1374781,19,16,99
17749|Ga0307942_1065447_1|-59|00,19,13,99
UniRef100_A0A925NJ90,20,15,99
UniRef100_A0A8T6QY44,17,13,99
MGYP001379030471,21,15,99
SRR4051794_39489135,20,18,99
UniRef100_K8EJU0,21,14,99
UniRef100_A0A6G0XPB6,15,14,99
MGYP001036940379,18,17,99
UniRef100_A0A2M6W570,18,16,99
SynMetStandDraft_3_1070028.scaffolds.fasta_scaffold49050_2,19,16,99
MGYP000150217890,19,15,99
UniRef100_UPI001FD2EA18,17,22,99
UniRef100_A0A8K1FAW3,21,16,99
MGYP000848124811,19,17,99
UniRef100_R5Q660,17,12,99
A0A1Q9U2T4,20,16,99
UniRef100_A0A0M0BL36,21,20,99
SRR5574337_1497571,18,20,99
ERR1719221_2222971,21,14,99
SynMetStandDraft_2_1070026.scaffolds.fasta_scaffold354189_1,21,12,99
MGYP001373262635,18,13,99
UniRef100_A0A960BM48,18,16,99
UniRef100_A0A2E5DGG4,18,14,99
A0A2G9M6G4,19,15,99
ERR1041385_4355951,20,17,99
8920|scaffold81032_1|+169|01,20,15,99
UniRef100_A0A0F5VGX5,20,14,99
OM-RGC.v1.026397458,19,13,99
UniRef100_A0A222FKA5,21,15,99
UniRef100_UPI0013D3FABC,20,15,99
UniRef100_A0A511DQ49,18,12,99
A0A1V4MZN7,18,13,99
SRR5438270_6123990,18,18,99
L1J4U6,20,16,99
UniRef100_A0A975H2Y9,20,17,99
UniRef100_A0A2N3A6T7,17,13,99
16192|scaffold488250_1|-2|10,22,18,99
UniRef100_A0A3A4ZJJ4,17,15,99
UniRef100_A0A3D1F834,19,15,99
UniRef100_A0A928H4H5,21,13,99
SRR5919199_676827,15,13,99
X5HJH1,19,13,99
UniRef100_A0A0G0NUV9,19,13,99
11764|Ga0302305_1000896_9|-6938|00,18,16,99
UniRef100_R7HFF6,20,13,99
EndMetStandDraft_2_1072991.scaffolds.fasta_scaffold5260990_1,19,17,99
24206|scaffold14100_2|+583|00,21,17,99
25961|Ga0247727_10000049_104|-105936|00,19,18,99
SRR5690349_6270113,21,13,99
UniRef100_UPI00189C8CF6,21,13,99
SRR3989344_611362,17,14,99
TARA_ARC_108_MAG_00138_000000001870.4.1,20,17,99
TARA_MED_95_MAG_00434_000000004148.6.2,18,12,99
UniRef100_A0A7W2SN31,21,15,99
UniRef100_A0A0G1CCU4,18,17,99
UniRef100_A0A813FBM2,20,14,99
SRR5215216_4411486,19,14,99
12613|JGI10216J12902_122417909_2|-130|01,20,11,99
ETNvirome_6_1000_1030641.scaffolds.fasta_scaffold449056_1,16,11,99
tagenome__1003787_1003787.scaffolds.fasta_scaffold5702524_1,19,14,99
UniRef100_A0A939XIX4,21,14,99
LakWasMet34_HOW6_FD_contig_123_2519_length_488_multi_20_in_2_out_2_2,21,20,99
UniRef100_A0A1Y1V2E1,20,16,99
25835|Ga0233422_10064649_2|-299|00,18,13,99
MGYP001294777379,20,20,99
UniRef100_A0A6N8EE68,21,12,99
UniRef100_A0A7Y1YU07,18,14,99
SRR3954465_13876720,17,15,99
UPI0007547EF6,17,19,99
UniRef100_A0A2E8D8S6,18,12,99
UniRef100_A0A9D6PVN9,21,16,99
UniRef100_A0A7K1BXH0,19,21,99
UniRef100_O93986,20,15,99
SRR3989344_810094,20,23,99
MGYP000096554330,20,16,99
UniRef100_A0A3M1B5G8,17,16,99
UniRef100_A0A935FIP2,21,16,99
UniRef100_A0A2D3VWB6,20,15,99
UniRef100_A0A1F5EC98,20,17,99
UniRef100_A0A519YYW5,18,12,99
UniRef100_A0A5J4Y727,17,16,99
UniRef100_A0A1F9LKB6,21,13,99
UniRef100_A0A058Z7J7,17,15,99
MGYP001113634094,19,13,99
UniRef100_A0A836HDL9,17,12,99
UniRef100_A0A1F2RXX0,19,19,99
UniRef100_A0A7C3U4L4,19,14,99
18004|scaffold_76366_c1_1|+1|10,18,14,99
3300027828.a:Ga0209692_10000153_31,18,18,99
MGYP001270964033,20,15,99
UniRef100_A0A949K1J3,21,17,99
MGYP001457289830,18,15,99
ERR1051326_4381417,18,13,99
SRR5579859_7055606,20,14,99
UniRef100_A0A6P6S0I7,12,13,99
A0A254Q6C5,16,13,99
APDOM4702015191_1054821.scaffolds.fasta_scaffold3926558_1,18,15,99
SRR3989339_900174,12,13,99
GraSoiStandDraft_11_1057310.scaffolds.fasta_scaffold6111423_1,19,14,99
UniRef100_A0A9D6S6E4,16,18,99
MGYP000987747771,17,14,99
UniRef100_A0A932YBL4,19,15,99
MGYP001077956915,17,16,99
UniRef100_A0A938T8R2,17,13,99
UniRef100_UPI001C058005,18,16,99
UniRef100_UPI001183F647,17,12,99
UniRef100_A0A916W8K8,20,13,99
A0A2E6XXK5,20,14,99
UniRef100_A0A2H0JTY9,17,18,99
V8N880,21,28,99
Metagenome_centric_SAG_TOSAG41-11_Gene8627,18,15,99
UniRef100_UPI00158A86B0,17,14,99
UniRef100_A0A960RTW1,20,15,99
UniRef100_A0A7W1J2G0,18,14,99
UniRef100_A0A3D0Z0A5,17,10,99
UniRef100_UPI0013C2D8AB,18,19,99
GraSoiStandDraft_15_1057317.scaffolds.fasta_scaffold7296543_1,16,15,99
MGYP001466260111,18,14,99
UniRef100_A0A953FY97,19,16,99
UniRef100_A0A8C4Q888,17,17,99
5466|scaffold_810178_c1_1|-25|01,18,15,99
GraSoiStandDraft_59_1057299.scaffolds.fasta_scaffold4214689_1,17,16,99
UniRef100_F0WC21,22,15,99
UniRef100_A0A1Z9J4C6,18,15,99
14953|Ga0137363_10251803_2|+718|00,21,10,99
UniRef100_A0A972EKV6,20,16,99
UniRef100_A0A7V3ALF4,20,17,99
3300013131.a:Ga0172373_10035053_1,22,16,99
UniRef100_A0A5J4YX79,17,10,99
9096|JGI10211J34971_10278943_1|+2|10,19,14,99
UniRef100_UPI001E42A8A8,21,17,99
DipTnscriptome_FD_contig_101_393899_length_379_multi_4_in_0_out_0_1,19,17,99
UniRef100_A0A7S1TJI6,19,17,99
P49983,21,17,99
UniRef100_A0A2M7BU17,17,12,99
UniRef100_A0A819UBQ9,20,13,99
UniRef100_A0A2M4CN13,19,14,99
ERR1719502_2265717,14,14,99
UniRef100_A0A5R9J0D4,17,15,99
AntAceMinimDraft_16_1070373.scaffolds.fasta_scaffold1177875_1,21,18,99
MGYP000456087519,22,14,99
MGYP000981788828,21,23,99
3300017971.a:Ga0180438_10010002_9,20,15,99
SRR5438105_980938,19,17,99
SRR5581483_2720007,20,17,99
UniRef100_A0A951JYR2,20,15,99
A0A1F3JIF2,19,16,99
MGYP000012430271,18,18,99
UniRef100_A0A357LVR8,21,15,99
MGYP000675102082,20,14,99
W5SZV6,20,17,99
UniRef100_A0A1D2R1G0,19,13,99
ERR1719215_1447062,19,14,99
3300009083.a:Ga0105047_10003619_10,20,12,99
UniRef100_UPI000D17AFC9,21,17,99
UniRef100_A0A1X7U183,17,15,99
WorMetDrversion1_3830619-1045207.scaffolds.fasta_scaffold530725_1,19,17,99
UniRef100_A0A7Y7NFS3,16,12,99
MGYP000374226352,17,12,99
Wag4MinimDraft_11_1082651.scaffolds.fasta_scaffold00014_23,19,17,99
SRR5687768_15461802,18,17,99
UniRef100_A0A2E3Z3P0,18,14,99
UniRef100_A0A1W9RQ88,17,16,99
OM-RGC.v1.001335602,18,15,99
UniRef100_A0A2E9Q948,18,15,99
UniRef100_A0A3Q8UC74,14,10,99
