PDB,plddt,1ake_rmsd,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.38962616822432,3.678154,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.79999999999998,2.3989613,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.34303738317755,4.484471,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.5435046728972,4.376757,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.53359813084113,3.711207,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.00584112149531,5.2277083,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.40747663551402,3.5336463,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.36383177570093,4.1996293,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.82032710280373,3.5981777,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.3098598130841,4.563178,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_93_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.16663551401871,3.847238,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.01668224299065,3.1794124,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.46757009345794,4.289079,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_97_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.7111214953271,4.2569737,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.56785046728972,2.6147187,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.46135514018691,4.274965,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22000000000001,2.991124,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_90_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.75481308411214,4.113195,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.91700934579438,4.259729,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90602803738318,2.6245966,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.30719626168224,3.8707209,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.51780373831777,5.2539115,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.01065420560747,3.6850724,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.93682242990653,3.8003178,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.54406542056076,2.7931595,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.26275700934579,4.0840836,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22500000000001,2.857464,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.19018691588785,3.181567,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.08168224299065,2.9358387,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.94556074766355,4.4243608,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.81766355140188,3.8551483,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.46317757009344,3.0094955,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_87_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.00887850467291,3.5485356,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_70_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.04004672897196,4.360919,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.25485981308411,3.6207898,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.1910280373832,3.166048,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.63789719626168,3.5439355,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.45158878504672,4.6716843,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.29158878504674,4.160817,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.9510280373832,3.681048,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.58668224299065,3.6447046,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_98_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.9122429906542,3.4777462,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22383177570094,4.192984,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_31/group_91_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.3461214953271,2.4207537,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.6503738317757,2.636042,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_86_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.49845794392525,2.0155122,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.87738317757011,3.8301113,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.45004672897196,3.5216238,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.1850934579439,3.31429,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_85_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.15233644859812,4.370582,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.04228971962618,3.4601018,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.84425233644859,2.3771584,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.56397196261682,3.7892995,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.60383177570094,4.4108124,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.08443925233645,4.055582,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.36700934579439,5.272483,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.87747663551401,3.741221,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.13411214953273,3.4513316,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_73_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.05995327102802,3.96238,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.50976635514019,5.143516,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.82317757009343,3.8528976,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.06901869158878,2.4833553,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.12514018691589,3.2663956,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_74_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.61584112149534,4.8289247,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.75509345794391,4.524969,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.28761682242992,3.1938221,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.05542056074766,3.592642,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_78_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.76939252336449,4.4729977,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.1523831775701,4.3087316,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.20233644859815,3.1869795,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.61341121495329,4.725584,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.49897196261682,4.8272314,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.29331775700935,4.752073,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.49658878504675,4.0471735,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.56976635514016,4.3238645,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.7688785046729,4.340001,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.52831775700933,3.7523534,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_84_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.19182242990654,2.4135299,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.94065420560749,4.4542284,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_95_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.54345794392525,3.719903,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_71_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.33644859813084,3.7473063,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.99163551401868,2.7539415,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.72995327102805,2.8523526,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.33448598130842,3.990245,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.7963551401869,3.2035549,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.73733644859813,2.9934874,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.63266355140189,3.9063447,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.3870093457944,3.780602,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.12341121495325,3.7902427,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.03481308411213,2.9577343,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.94827102803738,3.7527866,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.34257009345794,4.402042,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.23056074766357,4.36981,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.00042056074767,4.157079,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_88_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.56700934579439,4.0695972,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.0155140186916,3.8902898,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.6647663551402,4.2308116,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_69/group_72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.63471962616823,3.442126,11,1
