PDB,plddt,2haw_tmscore,1k23_tmscore,seq_count
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.52828478964402,0.72903,0.69906,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90695792880264,0.75785,0.70168,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.51634304207113,0.70234,0.79638,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.21103559870551,0.71103,0.75851,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.76391585760513,0.90613,0.66865,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.26983818770226,0.69359,0.78272,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.41071197411006,0.83699,0.68204,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.17025889967634,0.80625,0.68902,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.69084142394824,0.70777,0.75084,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.35472491909383,0.72412,0.73145,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.31291262135916,0.84895,0.68233,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.99430420711975,0.71574,0.7359,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.51598705501613,0.87282,0.67786,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.95760517799354,0.69203,0.82643,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.00974110032365,0.71198,0.74538,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.43640776699026,0.87973,0.67728,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.60100323624593,0.69153,0.79731,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.31656957928806,0.70011,0.77666,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.90718446601939,0.77164,0.69708,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.77692556634308,0.70573,0.76853,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.32242718446598,0.69726,0.77906,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.3073462783172,0.69892,0.78454,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.0768932038834,0.82637,0.68259,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.45262135922327,0.883,0.66316,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.29951456310683,0.65863,0.91911,12
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.6192556634305,0.86481,0.67678,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.72744336569583,0.72715,0.72094,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.2433009708738,0.68721,0.79706,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.24181229773463,0.71238,0.76097,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.75275080906147,0.85354,0.6802,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.42631067961162,0.7879,0.68127,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.85711974110029,0.69821,0.78088,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.4378964401295,0.80087,0.68164,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.14223300970875,0.8439,0.67741,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.48932038834951,0.69883,0.78555,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.84601941747582,0.75291,0.7079,11
results/PPAC_BACSU/run1/02_sampling/sampling_6/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.3933980582525,0.69818,0.7848,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.00631067961163,0.69076,0.80052,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.96090614886728,0.70957,0.75027,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.98533980582516,0.84156,0.68031,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.00498381877024,0.69742,0.75271,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.69504854368937,0.6878,0.79432,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.96944983818773,0.68385,0.87397,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.65656957928803,0.69442,0.82562,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.76647249190938,0.69885,0.77396,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.59427184466013,0.71073,0.75823,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.50938511326862,0.74574,0.7021,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.3868932038835,0.83406,0.68166,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.50336569579285,0.84198,0.67801,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.08300970873785,0.73216,0.72442,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.92317152103564,0.71308,0.75147,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.39595469255666,0.77965,0.69117,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.1640776699029,0.72296,0.73175,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.61860841423945,0.74235,0.7185,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.24508090614887,0.70587,0.77363,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.31498381877029,0.70353,0.76376,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.377572815534,0.81498,0.68039,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.23313915857604,0.70449,0.77142,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.33466019417472,0.70186,0.76847,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.34666666666665,0.69748,0.77029,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.26310679611653,0.71282,0.72823,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.9452103559871,0.71527,0.7564,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.36291262135921,0.85545,0.68067,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.74886731391587,0.72047,0.73667,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.77255663430427,0.72836,0.72355,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.54168284789644,0.86498,0.68007,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.78935275080906,0.70091,0.79961,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.04352750809063,0.8895,0.67612,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.35359223300979,0.8029,0.68718,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.41216828478963,0.77882,0.68684,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.25653721682846,0.72846,0.72469,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.58278317152099,0.7056,0.76343,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.09796116504849,0.72272,0.73733,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.39430420711976,0.7728,0.69891,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.11766990291265,0.72083,0.74253,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.21491909385112,0.69429,0.8259,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.40993527508087,0.67972,0.87583,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.65317152103565,0.68834,0.79231,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.90715210355994,0.71295,0.75577,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.50152103559874,0.86003,0.67885,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.94851132686085,0.88719,0.67312,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.42595469255667,0.70033,0.77534,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.5663430420712,0.6974,0.8038,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.58288025889958,0.72027,0.73637,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.30181229773466,0.69249,0.8242,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.29695792880254,0.80795,0.67984,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.90909385113267,0.72215,0.73366,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.93970873786407,0.6901,0.8207,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.97601941747574,0.86632,0.67594,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.51281553398059,0.70681,0.76358,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.30488673139158,0.70028,0.7802,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.85291262135922,0.71507,0.7534,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.14207119741094,0.83655,0.68236,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.95158576051782,0.80601,0.68418,12
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90838187702263,0.7344,0.7138,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.76893203883495,0.8333,0.67871,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.15673139158578,0.68606,0.79862,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.42262135922327,0.6977,0.79651,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.15906148867323,0.83636,0.68082,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.53113268608415,0.70719,0.76289,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.61223300970883,0.71434,0.74565,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22682847896448,0.71397,0.74293,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.70938511326861,0.70562,0.76788,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.91391585760522,0.73681,0.7213,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.54524271844654,0.71835,0.7402,11
results/PPAC_BACSU/run1/02_sampling/sampling_21/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.1284466019417,0.70302,0.76702,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90407766990293,0.69816,0.77264,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.42676375404525,0.71582,0.73991,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.62061488673137,0.71061,0.7407,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.88381877022653,0.7921,0.68958,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.19278317152106,0.85847,0.68064,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.52783171521027,0.70063,0.76762,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.32851132686082,0.6956,0.80527,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.96472491909381,0.71759,0.75155,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.07857605177989,0.69676,0.78648,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.50854368932035,0.71246,0.75334,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.41194174757275,0.70909,0.75732,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.72012944983823,0.6935,0.83056,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.0419417475728,0.73973,0.71384,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.88951456310681,0.76085,0.7079,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.72343042071198,0.69492,0.78133,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.99977346278324,0.85338,0.67979,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.33919093851136,0.71795,0.75191,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.02459546925563,0.71688,0.73717,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.17145631067966,0.75184,0.71651,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.80385113268608,0.78364,0.69127,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.27964401294501,0.68482,0.77604,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.88708737864074,0.71433,0.74928,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.15216828478964,0.71654,0.73103,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.06343042071197,0.74853,0.69888,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.08530744336562,0.71392,0.74065,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.45556634304204,0.73828,0.71752,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.84954692556627,0.70143,0.75279,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.39148867313918,0.75943,0.70417,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.72802588996758,0.70074,0.77934,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.81686084142395,0.85243,0.67752,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.12543689320391,0.74844,0.7127,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.41944983818776,0.90548,0.67185,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.71135922330103,0.70233,0.78304,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.99262135922329,0.69124,0.79947,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.57944983818768,0.78912,0.68628,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.630647249191,0.8437,0.68163,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.06951456310678,0.86223,0.67966,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.19436893203881,0.74786,0.69636,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.73320388349515,0.86882,0.67614,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.6229126213592,0.70459,0.77192,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.65656957928802,0.69611,0.81125,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.78478964401296,0.78268,0.69619,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22385113268604,0.8494,0.68377,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.43637540453075,0.80464,0.68303,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.95466019417479,0.85611,0.67426,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.29135922330097,0.69647,0.81708,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.6507443365696,0.7023,0.76544,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.91436893203873,0.69599,0.78562,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.45375404530745,0.69965,0.76626,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.61469255663435,0.67696,0.88475,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.73621359223303,0.69205,0.79369,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,93.26944983818768,0.68911,0.84131,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.91702265372172,0.6879,0.81399,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.94954692556635,0.69093,0.78844,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.45631067961163,0.69977,0.77901,11
results/PPAC_BACSU/run1/02_sampling/sampling_64/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.43537216828474,0.79438,0.69201,11
