PDB,plddt,2qke_tmscore,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.13318681318682,0.90062,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.02956043956043,0.72014,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.35923076923078,0.75417,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.72659340659341,0.85864,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.3954945054945,0.89764,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.04417582417583,0.78244,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.9123076923077,0.77334,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.83681318681319,0.51221,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.498461538461534,0.55808,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.47054945054944,0.89202,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.1487912087912,0.85088,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_56/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.84725274725274,0.88758,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.27450549450549,0.80499,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.11901098901099,0.86255,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,58.117582417582426,0.70194,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.03153846153847,0.85282,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,67.29538461538462,0.79445,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.64791208791209,0.79265,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.416483516483524,0.79139,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.018241758241764,0.64023,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.03593406593406,0.83996,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,55.187692307692316,0.75155,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.8,0.90283,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.10219780219781,0.85161,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.31648351648352,0.89489,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.85637362637364,0.83178,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.23637362637363,0.84946,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,56.66186813186814,0.62648,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.87890109890108,0.9152,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.825494505494504,0.63741,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.53494505494506,0.77876,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.91604395604395,0.86795,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.61824175824176,0.69334,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.13131868131867,0.85283,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.31901098901098,0.91413,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.787032967032964,0.73731,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.09670329670329,0.76081,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.15703296703296,0.9067,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.13527472527474,0.85428,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.50692307692307,0.89669,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.8423076923077,0.9041,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.59384615384615,0.75744,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.647802197802186,0.64125,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.23065934065934,0.79021,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.95714285714286,0.75174,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.8665934065934,0.76081,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.23494505494507,0.7315,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.94483516483517,0.50169,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.27384615384615,0.904,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.22769230769231,0.88832,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.361428571428576,0.77344,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.409560439560444,0.74674,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.94296703296703,0.90865,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,56.40043956043956,0.65137,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.51032967032968,0.82763,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.41505494505495,0.91823,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.83637362637363,0.92027,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.517252747252755,0.71022,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.41483516483517,0.81719,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.46142857142857,0.83929,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.648791208791195,0.70266,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.67494505494506,0.75107,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.64032967032966,0.6997,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.84769230769231,0.90821,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.76615384615384,0.71051,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,67.26967032967032,0.84517,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.23780219780219,0.76732,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.09758241758242,0.86034,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,55.880769230769225,0.5937,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.98626373626372,0.86232,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_9/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.81824175824177,0.83832,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,64.40626373626372,0.79514,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,51.220109890109896,0.49968,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,60.08901098901098,0.50043,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.70098901098901,0.82808,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,67.72472527472527,0.77092,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.60527472527473,0.69564,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.49098901098901,0.91101,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.56307692307693,0.90466,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.92395604395605,0.90978,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.59967032967033,0.89788,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,67.52285714285715,0.84909,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,55.449560439560436,0.76541,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.230439560439564,0.80731,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,59.72483516483516,0.80845,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.37318681318681,0.69123,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,52.600989010989004,0.55732,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.637582417582415,0.74214,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.11032967032968,0.84972,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.0223076923077,0.69532,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.52164835164835,0.76283,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.79186813186813,0.85419,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,54.04538461538462,0.57636,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,53.7089010989011,0.67512,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.79461538461538,0.90206,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.80186813186811,0.67711,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.4535164835165,0.89417,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,53.18076923076923,0.69473,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,51.55428571428572,0.57028,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_2qke/01_m_fold_sampling/round_1/01_sampling/sampling_32/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,54.6387912087912,0.63227,11,1
