PDB,plddt,5jyt_tmscore,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_46/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.12857142857143,0.65129,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,57.98010989010989,0.58299,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.99274725274725,0.81193,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.8278021978022,0.74893,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.12472527472528,0.75917,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.16483516483517,0.71844,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.54505494505494,0.81405,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.37934065934067,0.77329,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.95406593406594,0.76169,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.00175824175824,0.79084,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.27989010989012,0.79867,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.32472527472528,0.76588,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.88604395604396,0.76325,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.71703296703298,0.67408,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.3021978021978,0.75333,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.43945054945054,0.79478,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.13142857142857,0.62374,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.69560439560439,0.78828,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.84395604395604,0.79977,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.1521978021978,0.81379,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.90373626373626,0.74717,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.10857142857142,0.80051,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.52241758241759,0.8103,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.9589010989011,0.79428,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.33307692307692,0.8107,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.88032967032967,0.80931,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.40604395604396,0.76736,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.87318681318682,0.76111,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.20912087912089,0.74448,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.92582417582418,0.80115,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.79318681318682,0.7672,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.58428571428571,0.79127,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.18582417582418,0.77718,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.55626373626373,0.78543,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.18637362637362,0.66402,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.3268131868132,0.79182,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.84307692307692,0.78974,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.4635164835165,0.76736,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.69472527472527,0.79572,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.6389010989011,0.7595,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.75780219780219,0.79612,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.5298901098901,0.79375,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.40791208791208,0.76224,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.21604395604396,0.78753,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.05241758241759,0.80232,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.53494505494506,0.73723,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.9676923076923,0.8133,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.8621978021978,0.78586,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.3845054945055,0.77492,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_5/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.90142857142857,0.79812,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.39175824175823,0.79028,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.94461538461539,0.79257,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.52692307692308,0.81596,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.45241758241757,0.7823,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.25648351648351,0.74602,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.89538461538461,0.65415,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.39164835164834,0.8076,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.85692307692307,0.76996,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.30186813186813,0.78702,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.27000000000001,0.80088,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.92131868131868,0.81711,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.0657142857143,0.74534,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.24142857142857,0.79303,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.75824175824175,0.80363,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.19043956043957,0.81192,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.31021978021978,0.75908,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.31835164835164,0.81501,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.81835164835165,0.78259,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.35615384615384,0.80397,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.33318681318681,0.78795,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,63.92868131868132,0.76384,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.1268131868132,0.77744,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.59384615384616,0.74062,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.52703296703297,0.78171,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.66802197802198,0.80748,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.98076923076923,0.80308,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.01208791208789,0.81569,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.43945054945054,0.81189,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.2402197802198,0.79448,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.1886813186813,0.67063,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.39912087912087,0.80007,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.87318681318682,0.72205,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.02164835164834,0.77562,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.69230769230768,0.76335,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.80593406593405,0.78592,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.84648351648353,0.77727,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.28824175824174,0.80757,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.33087912087913,0.61887,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.95340659340658,0.77285,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.31175824175824,0.78874,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.88175824175825,0.80562,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.75296703296704,0.79342,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.09538461538463,0.7739,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.11835164835165,0.7981,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.51362637362638,0.7611,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.41593406593408,0.80128,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.5134065934066,0.77035,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.21164835164835,0.78323,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_19/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,52.83813186813185,0.55845,11,1
