PDB,plddt,seq_count,6nc7_tmscore,6nc9_tmscore
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,64.50968421052632,11,0.65902,0.79684
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.3813052631579,11,0.75496,0.8783
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.73311578947369,11,0.72778,0.8831
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,63.46263157894737,15,0.72501,0.89062
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,58.42031578947369,11,0.75029,0.84172
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,56.99366315789473,11,0.62265,0.76115
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,64.19707368421052,11,0.74407,0.86144
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.02907368421053,11,0.64061,0.78829
results_updated/MurJ/run2/divide_and_conquer/clades/clade_028/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,52.99966315789474,11,0.58994,0.70082
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.19692631578945,11,0.81983,0.82459
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.33831578947368,11,0.83325,0.82016
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.46564210526316,11,0.82377,0.82368
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.38027368421052,15,0.77526,0.86876
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.42844210526316,11,0.81101,0.82672
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.78063157894738,11,0.81785,0.81126
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.94781052631579,11,0.83025,0.81984
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.29204210526316,11,0.81802,0.82413
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.36410526315788,11,0.83293,0.8134
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.16077894736841,11,0.80805,0.81776
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.22646315789476,11,0.80842,0.82745
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.09317894736843,11,0.82072,0.82982
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.35945263157895,15,0.82985,0.80658
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,57.2652,11,0.5681,0.58386
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.86526315789473,11,0.81568,0.82908
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.71263157894737,11,0.83347,0.8144
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.28305263157894,11,0.805,0.82609
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.89157894736842,11,0.81207,0.81487
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,63.718526315789475,11,0.61595,0.73541
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.27701052631579,11,0.81344,0.82755
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.25987368421053,11,0.83841,0.80447
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.35719999999999,15,0.8098,0.82991
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.57088421052632,11,0.8097,0.83412
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.94094736842105,11,0.78868,0.86064
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.41890526315788,11,0.82103,0.81701
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.07705263157897,11,0.7866,0.78719
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.5897052631579,11,0.82695,0.81922
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.91755789473683,11,0.77309,0.80057
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.54315789473684,11,0.8213,0.80966
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.8026947368421,11,0.80833,0.83802
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.36922105263159,15,0.81561,0.82493
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,57.46959999999999,11,0.57149,0.60069
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,51.540863157894734,11,0.58979,0.5988
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,54.60309473684211,11,0.70191,0.83945
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.16399999999999,11,0.81115,0.81578
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.43193684210526,11,0.81934,0.82411
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,64.85330526315789,11,0.75222,0.80164
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.7810105263158,11,0.82351,0.82308
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.23168421052632,11,0.80893,0.82602
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.93524210526317,15,0.81454,0.83102
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.3678947368421,11,0.84675,0.78782
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.48894736842105,11,0.82986,0.81699
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.58686315789473,11,0.80745,0.82052
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,59.61305263157894,11,0.56337,0.59616
results_updated/MurJ/run2/divide_and_conquer/clades/clade_029/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.76288421052631,11,0.81317,0.81974
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.28513684210526,11,0.72555,0.91901
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.97439999999999,11,0.72914,0.92447
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.1276,11,0.74913,0.90903
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.31776842105263,14,0.7381,0.9114
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.69052631578947,11,0.75512,0.8876
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.8143157894737,11,0.71786,0.93104
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.90694736842106,11,0.75434,0.89867
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.17244210526316,11,0.77431,0.88127
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.54658947368422,11,0.76047,0.88244
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.31787368421054,11,0.78097,0.86847
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.53614736842106,11,0.73273,0.92335
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.21970526315789,11,0.75679,0.89301
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.12711578947368,14,0.74542,0.9103
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.14271578947368,11,0.75618,0.88751
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.54667368421052,11,0.74699,0.9073
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.33058947368421,11,0.7241,0.92252
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.8048,11,0.71785,0.92685
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.67471578947368,11,0.75328,0.90068
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.66176842105263,11,0.73663,0.92198
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,56.878042105263155,11,0.63101,0.63222
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.51602105263159,11,0.60363,0.79635
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.5918947368421,14,0.74608,0.91255
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.88124210526315,11,0.74689,0.91018
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.4950105263158,11,0.74392,0.90792
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.17667368421053,11,0.72328,0.93659
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.81345263157894,11,0.76232,0.8881
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.33707368421052,11,0.73141,0.91685
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.81551578947368,11,0.73841,0.91782
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,81.79934736842105,11,0.743,0.91388
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.1250105263158,11,0.72971,0.92045
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.34031578947369,14,0.75674,0.89414
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.28842105263158,11,0.76695,0.88124
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.6725894736842,11,0.73332,0.91768
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.9306947368421,11,0.73352,0.91353
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.11486315789473,11,0.72938,0.91848
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.63886315789473,11,0.75509,0.89763
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.84389473684212,11,0.72348,0.92736
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.40928421052632,11,0.74878,0.90912
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.37682105263157,11,0.75163,0.8946
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.47132631578947,14,0.75068,0.90342
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.21117894736841,11,0.77268,0.87884
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.44151578947368,11,0.76777,0.88125
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.51816842105264,11,0.77689,0.87152
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.86094736842105,11,0.74404,0.90753
results_updated/MurJ/run2/divide_and_conquer/clades/clade_030/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.06482105263159,11,0.72537,0.91699
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.96006315789474,11,0.73761,0.81775
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.94522105263158,11,0.72514,0.82628
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.74345263157895,11,0.71973,0.81327
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.12400000000001,14,0.73192,0.81439
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.30852631578948,11,0.70607,0.82784
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.1614947368421,11,0.72447,0.80715
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.81823157894738,11,0.73708,0.82666
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.43604210526316,11,0.70727,0.81335
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_01/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.94694736842106,11,0.7516,0.82346
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.91728421052633,11,0.74532,0.82961
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,66.12564210526315,11,0.72345,0.76084
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.86008421052632,11,0.68834,0.78152
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.6673052631579,14,0.70678,0.80226
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.65515789473683,11,0.71801,0.84836
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,59.12157894736842,11,0.60012,0.72082
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.20879999999998,11,0.73796,0.82115
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.0936,11,0.73479,0.78795
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_02/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.3957894736842,11,0.72729,0.82274
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,59.41065263157894,11,0.61084,0.72279
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.45311578947367,11,0.75897,0.78531
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.88717894736841,11,0.72854,0.80942
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.66692631578948,14,0.74335,0.80591
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.34987368421054,11,0.72899,0.82472
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.29957894736843,11,0.73682,0.8342
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.1638105263158,11,0.7201,0.79785
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.22833684210526,11,0.71343,0.76834
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_03/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.17141052631578,11,0.73794,0.81717
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.09776842105263,11,0.68441,0.80082
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.51454736842106,11,0.68383,0.74297
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.94336842105263,11,0.74767,0.83074
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.35362105263158,14,0.72852,0.84456
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.97147368421052,11,0.72987,0.77298
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.53610526315789,11,0.74487,0.83013
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.92715789473684,11,0.72812,0.80616
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.95595789473684,11,0.71041,0.81457
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_04/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.64355789473684,11,0.73883,0.78873
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.90494736842105,11,0.766,0.82141
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.83861052631578,11,0.71858,0.80678
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.0542947368421,11,0.73857,0.8095
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.46416842105262,14,0.7533,0.79643
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.80347368421052,11,0.71543,0.79392
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.2710947368421,11,0.7384,0.81771
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.07446315789474,11,0.73224,0.81105
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.08488421052631,11,0.7324,0.82079
results_updated/MurJ/run2/divide_and_conquer/clades/clade_031/shuffle_05/group_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.86743157894736,11,0.73009,0.82652
results_updated/MurJ/run2/divide_and_conquer/clades/clade_032/shuffle_01/group_003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,65.95073684210526,11,0.72817,0.80998
